model,task,epoch,train_loss,train_cross_entropy,train_dice_loss,val_loss,train_mean_iou,train_dice,val_mean_iou,val_mean_iou_foreground,val_dice,val_pixel_accuracy,learning_rate,epoch_seconds,device_memory_mb,train_loss_classifier,train_loss_box_reg,train_loss_mask,train_loss_objectness,train_loss_rpn_box_reg,train_total,val_mask_ap,val_mask_ap50,val_mask_ap75
maskrcnn,instance,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,728.4504852918908,687.49560546875,0.16037977887392044,0.21071967282295226,0.36104035289287567,0.06127601329237223,0.05558457547351718,0.8490003938674927,0.21522391832790153,0.4174864570070748,0.20859996758965565
maskrcnn,instance,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,722.596669459017,862.26904296875,0.13915715681910515,0.192865068423748,0.33595349435806277,0.049403155113756654,0.0521964784104377,0.7695753518104553,0.2291094276663007,0.4336327297613267,0.23118610623813732
maskrcnn,instance,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,731.7098055409733,864.51904296875,0.13244289281368254,0.1873955377459526,0.3293660177230835,0.046610628508776425,0.05156520758718252,0.7473802842617034,0.2489253096322073,0.4753520051737976,0.23993099282787989
maskrcnn,instance,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,748.2234247499146,862.20654296875,0.1299002414882183,0.18502929006814955,0.32353306906223295,0.0427592915058136,0.05136958791352809,0.7325914803028106,0.2557987238222414,0.4612362718792961,0.25579881568246626
maskrcnn,instance,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,738.2519526251126,864.26904296875,0.1263519666016102,0.18292568498849868,0.31820865128040315,0.03852645695693791,0.04944225454740226,0.7154550148487091,0.27609420089378967,0.5129940450554334,0.2804487586709413
maskrcnn,instance,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,745.7003341668751,863.2060546875,0.1234718891620636,0.17949836999177932,0.31535898504257204,0.03890677451938391,0.05031865609847009,0.7075546754360199,0.275704886511016,0.49600998771855265,0.2728797335027643
maskrcnn,instance,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,742.2091561660636,862.64404296875,0.11943532766699791,0.17885214759111404,0.3112712379217148,0.03573377040401101,0.04912755921445787,0.6944200448989868,0.2695121094498493,0.50563633376999,0.26252035795182194
maskrcnn,instance,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,747.0707474588417,862.26904296875,0.11783994653522968,0.17550699526667596,0.3087860645055771,0.03489669918566942,0.04860814196877181,0.6856378493785859,0.29496721759657796,0.5454251291268086,0.2958417023031323
maskrcnn,instance,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,769.2165237502195,862.45654296875,0.11494570196270942,0.1760315813958645,0.30886225340366363,0.032850489335134625,0.04793843654319644,0.6806284630298615,0.286420303306438,0.5118890472638007,0.28702059517659173
maskrcnn,instance,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,822.7420057500713,861.45654296875,0.11033394404947758,0.17208060256242752,0.3029266545295715,0.03060264131873846,0.04621678845360875,0.6621606292247773,0.2885303461630679,0.5239646055113286,0.28348852031559807
maskrcnn,instance,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,780.8446249591652,864.44091796875,0.11049942049980163,0.17086673674583436,0.30059719789028166,0.03155954598113894,0.046482696970552205,0.6600055993318558,0.27890924572580195,0.5101823678985044,0.2794484097822163
maskrcnn,instance,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,978.8051242921501,862.50341796875,0.10868426320552826,0.16943643615841866,0.2989408741235733,0.027890266818553208,0.04536485631465912,0.6503166962146759,0.28165353149222183,0.5181967157604911,0.2657813637697856
maskrcnn,instance,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,2357.0115998338442,862.87841796875,0.1051421359539032,0.1683591118991375,0.29548204798698424,0.027529728843271734,0.04582161369249225,0.642334640455246,0.2736141115396522,0.5100375286850614,0.2672203197753674
maskrcnn,instance,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0001,4374.2582244998775,862.69091796875,0.10291971149146557,0.16458314799666404,0.2954462601900101,0.028604732670634986,0.04415722067356109,0.6357110734939575,0.26965811495088154,0.5049141504506666,0.26218288925875993
